순번,국토부 코드,정산 코드,정류장 코드,정류장명,행정구역코드,시도명,시군구명,읍면동명,유개승강장,버스안내단말기 설치유무,와이좌표,엑스좌표
2190,187001113,8001976,52210,선바위,3023011600,대전광역시,대덕구,상서동,O,O,36.423798,127.41967
2191,187001357,8001838,52220,상서삼거리,3023011600,대전광역시,대덕구,상서동,O,O,36.430061,127.421686
2192,187001356,8001839,52230,상서삼거리,3023011600,대전광역시,대덕구,상서동,O,O,36.429233,127.421524
2193,187001358,8001476,52240,덕암우체국,3023011600,대전광역시,대덕구,상서동,O,O,36.434153,127.421921
2194,187001361,8002139,52260,신탄진한일병원,3023011600,대전광역시,대덕구,상서동,O,O,36.432716,127.423635
2195,187001362,8002140,52270,신탄진한일병원,3023011600,대전광역시,대덕구,상서동,O,O,36.433313,127.423803
2196,187001334,8001478,52290,행복한마을아파트,3023011700,대전광역시,대덕구,평촌동,O,O,36.437998,127.423217
2197,187001336,8002840,52310,평촌동,3023011700,대전광역시,대덕구,평촌동,O,O,36.435817,127.425402
2198,187001337,8002839,52320,평촌동,3023011700,대전광역시,대덕구,평촌동,O,O,36.435513,127.425495
2199,187001339,8001473,52330,덕암동주민센터,3023011700,대전광역시,대덕구,평촌동,O,O,36.438054,127.426228
2200,187001351,8001474,52340,덕암동주민센터,3023011500,대전광역시,대덕구,덕암동,O,O,36.437898,127.426511
2201,187001347,8002777,52380,태양마을,3023011700,대전광역시,대덕구,평촌동,O,O,36.437056,127.433937
2202,187001291,8001904,52390,새뜸마을,3023011800,대전광역시,대덕구,장동,X,X,36.402339,127.43749
2203,187001292,8001905,52400,새뜸마을,3023011800,대전광역시,대덕구,장동,O,X,36.402138,127.43759
2204,187001295,8002506,52420,장동초등학교,3023011800,대전광역시,대덕구,장동,O,O,36.413628,127.437882
2205,187001293,8002505,52410,장동초등학교,3023011800,대전광역시,대덕구,장동,X,X,36.413386,127.437599
2206,187001296,8001836,52440,산디마을삼거리,3023011800,대전광역시,대덕구,장동,X,X,36.397764,127.438258
2207,187001297,8001837,52450,산디마을삼거리,3023011800,대전광역시,대덕구,장동,X,X,36.397831,127.438361
2208,187001298,8002504,52460,장동지구산림욕장,3023011800,대전광역시,대덕구,장동,X,X,36.406885,127.438708
2209,187001299,8002503,52470,장동지구산림욕장,3023011800,대전광역시,대덕구,장동,O,X,36.407284,127.438892
2210,187001300,8002496,52480,장동1구,3023011800,대전광역시,대덕구,장동,X,X,36.415204,127.440427
2211,187001301,8002497,52490,장동1구,3023011800,대전광역시,대덕구,장동,X,X,36.415222,127.440602
2212,187001302,8005937,52500,장동종점,3023011800,대전광역시,대덕구,장동,X,X,36.416847,127.441198
2213,187001307,8002498,52510,장동2구,3023011800,대전광역시,대덕구,장동,O,X,36.394994,127.442542
2214,187001247,8001752,52520,보조댐,3023011900,대전광역시,대덕구,용호동,O,O,36.448804,127.452275
2215,187001248,8001751,52530,보조댐,3023011900,대전광역시,대덕구,용호동,X,X,36.448704,127.452321
2216,187001285,8002477,52540,이현동,3023012000,대전광역시,대덕구,이현동,X,X,36.414912,127.457865
2217,187001286,8002476,52550,이현동,3023012000,대전광역시,대덕구,이현동,X,X,36.414997,127.457927
2218,187001287,8002479,52560,이현동마을정보센터,3023012000,대전광역시,대덕구,이현동,X,X,36.411684,127.462701
2219,187001288,8002478,52570,이현동마을정보센터,3023012000,대전광역시,대덕구,이현동,O,X,36.41138,127.463081
2220,187001289,8002475,52580,이현동,3023012000,대전광역시,대덕구,이현동,O,x,36.411882,127.467151
2221,187001290,8002474,52590,이현동,3023012000,대전광역시,대덕구,이현동,X,X,36.411892,127.46731
2222,187001001,8001067,52600,갈전동,3023012100,대전광역시,대덕구,갈전동,X,X,36.427728,127.465808
2223,187001002,8001066,52610,갈전동,3023012100,대전광역시,대덕구,갈전동,O,X,36.427624,127.465843
2224,187001003,8001886,52620,삼정동.농기계보관창고,3023012100,대전광역시,대덕구,갈전동,X,x,36.431128,127.467846
2225,187001004,8001885,52630,삼정동.농기계보관창고,3023012100,대전광역시,대덕구,갈전동,X,x,36.431105,127.467948
2226,187001100,8001967,52640,삼정취수장,3023012400,대전광역시,대덕구,삼정동,O,X,36.449474,127.45641
2227,187001099,8001966,52650,삼정취수장,3023012400,대전광역시,대덕구,삼정동,X,X,36.449359,127.456364
2228,187001102,8001881,52660,삼정동,3023012400,대전광역시,대덕구,삼정동,X,X,36.437752,127.463128
2229,187001101,8001882,52670,삼정동,3023012400,대전광역시,대덕구,삼정동,X,X,36.437823,127.463061
2230,187001103,8001883,52680,삼정동.근장골길,3023012400,대전광역시,대덕구,삼정동,X,X,36.447322,127.465332
2231,187001104,8001884,52690,삼정동.근장골길,3023012400,대전광역시,대덕구,삼정동,O,X,36.447394,127.465388
2232,187001105,8001888,52700,삼정동.소골마을,3023012400,대전광역시,대덕구,삼정동,O,X,36.44264,127.466574
2233,187001106,8001887,52710,삼정동.소골마을,3023012400,대전광역시,대덕구,삼정동,O,X,36.442606,127.46669
2234,187001058,8003033,52720,미호교,3023012500,대전광역시,대덕구,미호동,X,X,36.459976,127.46551
2235,187001059,8003034,52730,미호교,3023012500,대전광역시,대덕구,미호동,X,X,36.458763,127.46551
2236,187001056,8001671,52740,숯골,3023012500,대전광역시,대덕구,미호동,O,X,36.4644,127.467066
2237,187001057,8001672,52750,숯골,3023012500,대전광역시,대덕구,미호동,X,X,36.464925,127.467366
2238,187001054,8002079,52760,벌말,3023012500,대전광역시,대덕구,미호동,O,X,36.466755,127.468965
2239,187001055,8002078,52770,벌말,3023012500,대전광역시,대덕구,미호동,X,X,36.466581,127.468916
2240,187001050,8001446,52780,대청댐,3023012500,대전광역시,대덕구,미호동,O,X,36.47066,127.472746
2241,187001184,8002133,52790,신탄진역,3023012600,대전광역시,대덕구,신탄진동,O,O,36.449864,127.428959
2242,187001185,8002134,52810,신탄진역,3023012600,대전광역시,대덕구,신탄진동,O,O,36.449253,127.429258
2243,187001177,8002129,52820,신탄진과선교,3023012600,대전광역시,대덕구,신탄진동,O,X,36.442582,127.429567
2244,187001492,8007546,52820,로하스캠핑장,3023012500,대전광역시,대덕구,미호동,O,X,36.455178,127.475763
2245,187001170,8001242,52830,남경마을,3023012600,대전광역시,대덕구,신탄진동,O,O,36.444921,127.429695
2246,187001182,8002130,52840,신탄진동행정복지센터,3023012600,대전광역시,대덕구,신탄진동,O,O,36.45146,127.430374
2247,187001372,8001965,52850,석봉과선교,3023012600,대전광역시,대덕구,신탄진동,O,X,36.447424,127.43048
2248,187001183,8002959,52860,신탄진동행정복지센터,3023012600,대전광역시,대덕구,신탄진동,O,X,36.45167,127.430658
2249,187001175,8001968,52870,석봉초등학교,3023012600,대전광역시,대덕구,신탄진동,O,O,36.448041,127.433072
2250,187001373,8002958,52880,신탄진26통,3023012600,대전광역시,대덕구,신탄진동,X,X,36.444012,127.433617
2251,187001374,8002957,52890,신탄진26통,3023012600,대전광역시,대덕구,신탄진동,X,X,36.443943,127.433714
2252,187001176,8001969,52900,석봉초등학교,3023012600,대전광역시,대덕구,신탄진동,O,X,36.448145,127.43448
2253,187001193,8001906,52910,새여울아파트,3023012600,대전광역시,대덕구,신탄진동,O,O,36.452542,127.434555
2254,187001196,8002128,52930,신탄진고등학교,3023012600,대전광역시,대덕구,신탄진동,O,O,36.450531,127.435152
2255,187001197,8002127,52940,신탄진고등학교,3023012600,대전광역시,대덕구,신탄진동,O,O,36.450072,127.435413
2256,187001190,8002319,52950,용정초등학교,3023012600,대전광역시,대덕구,신탄진동,O,X,36.453426,127.436018
2257,187001189,8002320,52960,동일스위트리버스카이,3023012600,대전광역시,대덕구,신탄진동,O,O,36.453067,127.4349
2258,187001172,8001753,52970,보훈병원종점,3023012600,대전광역시,대덕구,신탄진동,O,X,36.448155,127.438963
2259,187001264,8002327,52980,용호동종점,3023011900,대전광역시,대덕구,용호동,O,X,36.43603,127.449033
2260,187001186,8002136,52990,금강로하스타워,3023012600,대전광역시,대덕구,신탄진동,O,X,36.448898,127.444652
2261,187001187,8002135,53000,금강로하스타워,3023012600,대전광역시,대덕구,신탄진동,X,X,36.448534,127.443457
2262,187001343,8005616,53010,달수정,3023011700,대전광역시,대덕구,평촌동,O,X,36.429283,127.429182
2263,187001340,8001298,53020,KT&G,3023011700,대전광역시,대덕구,평촌동,O,X,36.43789,127.427373
2264,187001359,8005613,53030,상서동,3023011600,대전광역시,대덕구,상서동,O,O,36.427597,127.422704
2265,187001363,8002427,53040,유창산업,3023011600,대전광역시,대덕구,상서동,O,X,36.432164,127.424827
2266,187001364,8001433,53050,철도차량정비단,3023011600,대전광역시,대덕구,상서동,O,X,36.425967,127.425732
2267,187001346,8002841,53060,평촌동,3023011700,대전광역시,대덕구,평촌동,O,O,36.431816,127.433813
2268,187001083,8005878,53070,비래동노인회관,3023011000,대전광역시,대덕구,비래동,O,X,36.356153,127.446273
2269,187001255,8005936,53080,장동예비군훈련장,3023010600,대전광역시,대덕구,와동,O,X,36.406789,127.429969
2270,187001256,8005940,53090,장동예비군훈련장,3023010600,대전광역시,대덕구,와동,X,X,36.406695,127.430194
2271,187001303,8002502,53100,장동종점,3023011800,대전광역시,대덕구,장동,X,X,36.416851,127.441359
2272,187001305,8005939,53110,진골마을,3023011800,대전광역시,대덕구,장동,X,X,36.415333,127.442274
2273,187001306,8005938,53120,진골마을,3023011800,대전광역시,대덕구,장동,O,X,36.41528,127.442359
2274,187001314,8005960,53130,한남대북문,3023010900,대전광역시,대덕구,중리동,O,O,36.358708,127.422508
2275,187001262,8005980,53140,신탄진정수장,3023011900,대전광역시,대덕구,용호동,O,X,36.442941,127.441141
2276,187001191,8003082,53170,대덕구장애인복지관,3023010400,대전광역시,대덕구,연축동,O,X,36.388075,127.422587
2277,187001051,8005882,53180,안골,3023012500,대전광역시,대덕구,미호동,X,X,36.469968,127.472069
2278,187001049,8007008,53190,금강로하스대청공원,3023012500,대전광역시,대덕구,미호동,X,X,36.472482,127.476274
2279,187001460,8007010,53220,비래검문소,3023011000,대전광역시,대덕구,비래동,O,X,36.35701,127.445135
2280,187001145,8007022,53230,선비마을3단지후문,3023010700,대전광역시,대덕구,송촌동,O,X,36.367666,127.442148
2281,187001344,8007069,53240,KT&G사택,3023011700,대전광역시,대덕구,평촌동,O,X,36.438187,127.432019
2282,187001461,8007174,53250,신대차고지,3023010600,대전광역시,대덕구,와동,X,x,36.408744,127.421734
2283,187001462,8007175,53260,들말,3023010600,대전광역시,대덕구,와동,X,x,36.411066,127.424054
2284,187001463,8007176,53270,들말,3023010600,대전광역시,대덕구,와동,X,x,36.411174,127.424109
2285,187001464,8007187,53280,장동주민문화센터,3023011800,대전광역시,대덕구,장동,O,x,36.412662,127.441056
2286,187001465,8007188,53290,장동주민문화센터,3023011800,대전광역시,대덕구,장동,X,x,36.412626,127.441136
2287,187001261,8005981,53300,신탄진정수장,3023011900,대전광역시,대덕구,용호동,X,X,36.442838,127.441081
2288,187001466,8007210,53310,지수체육공원입구,3023011400,대전광역시,대덕구,신일동,O,x,36.429975,127.412223
2289,187001468,8007212,53320,회덕과선교,3023010600,대전광역시,대덕구,와동,X,x,36.404246,127.424248
2290,187001467,8007211,53330,회덕과선교,3023010600,대전광역시,대덕구,와동,X,x,36.404005,127.42436
2291,187001375,8001407,53340,대전신학대학교,3023010100,대전광역시,대덕구,오정동,O,O,36.351038,127.42474
2292,187001469,8007249,53350,신탄진동행정복지센터,3023012600,대전광역시,대덕구,신탄진동,O,X,36.452824,127.42855
2293,187001493,8007547,53350,삼정마을회관,3023012400,대전광역시,대덕구,삼정동,O,X,36.449738,127.46647
2294,187001470,8007250,53360,신탄진동행정복지센터,3023012600,대전광역시,대덕구,신탄진동,O,X,36.45204,127.428883
2295,187001494,8007548,53360,삼정마을회관,3023012400,대전광역시,대덕구,삼정동,O,X,36.449753,127.466424
2296,187001472,8007252,53370,금강엑슬루타워정문,3023011100,대전광역시,대덕구,석봉동,O,x,36.449994,127.41878
2297,187001452,8007262,53390,보훈병원,3023012600,대전광역시,대덕구,신탄진동,X,X,36.447775,127.439364
2298,187001382,8007273,53400,대덕구청,3023010100,대전광역시,대덕구,오정동,O,O,36.346073,127.418787
2299,187001392,8007274,53410,대덕구청,3023010100,대전광역시,대덕구,오정동,O,O,36.346562,127.417733
2300,187001383,8007275,53420,한남오거리(BRT),3023010100,대전광역시,대덕구,오정동,O,O,36.349724,127.414402
2301,187001391,8007276,53430,한남오거리(BRT),3023010100,대전광역시,대덕구,오정동,O,O,36.350157,127.4133
2302,187001384,8007277,53440,오정동행정복지센터,3023010100,대전광역시,대덕구,오정동,O,O,36.351763,127.411755
2303,187001390,8007278,53450,오정동행정복지센터,3023010100,대전광역시,대덕구,오정동,O,O,36.352302,127.410627
2304,187001385,8007279,53460,오정농수산오거리,3023010100,대전광역시,대덕구,오정동,O,O,36.355083,127.407623
2305,187001389,8007280,53470,오정농수산오거리,3023010100,대전광역시,대덕구,오정동,O,O,36.355618,127.406458
2306,187001386,8007288,53480,오정농수산시장,3023010100,대전광역시,대덕구,오정동,O,O,36.358672,127.40468
2307,187001387,8007289,53490,대덕산업단지,3023011400,대전광역시,대덕구,신일동,O,O,36.437762,127.39641
2308,187001388,8007290,53500,대덕산업단지,3023011400,대전광역시,대덕구,신일동,O,O,36.438035,127.395677
2309,187001486,8007413,53510,길치근린공원네거리,3023011000,대전광역시,대덕구,비래동,X,x,36.355075,127.456278
2310,187001487,8007414,53520,길치근린공원네거리,3023011000,대전광역시,대덕구,비래동,O,x,36.355351,127.456512
2311,187001488,8007416,53530,평화아파트,3023011000,대전광역시,대덕구,비래동,X,x,36.354309,127.451684
2312,187001489,8007417,53540,삼호아파트,3023011000,대전광역시,대덕구,비래동,X,x,36.354953,127.446995
2313,187001490,8007453,53550,국방신뢰성연구센터,3023011400,대전광역시,대덕구,신일동,O,X,36.430255,127.412182
2314,185003389,8002586,72260,조동1리,3017012300,대전광역시,서구,우명동,X,X,36.222615,127.295291
